Province,Country,Lat,Long,date,cases,type
Hubei,China,30.9756,112.2707,19/02/2020,349,confirmed
Hubei,China,30.9756,112.2707,20/02/2020,411,confirmed
Hubei,China,30.9756,112.2707,21/02/2020,220,confirmed
Hubei,China,30.9756,112.2707,22/02/2020,1422,confirmed
Hubei,China,30.9756,112.2707,23/02/2020,0,confirmed
Hubei,China,30.9756,112.2707,24/02/2020,203,confirmed
Hubei,China,30.9756,112.2707,25/02/2020,499,confirmed
Hubei,China,30.9756,112.2707,26/02/2020,401,confirmed
Hubei,China,30.9756,112.2707,27/02/2020,409,confirmed
Hubei,China,30.9756,112.2707,28/02/2020,318,confirmed
Hubei,China,30.9756,112.2707,29/02/2020,423,confirmed
Hubei,China,30.9756,112.2707,01/03/2020,570,confirmed
Hubei,China,30.9756,112.2707,02/03/2020,196,confirmed
Hubei,China,30.9756,112.2707,03/03/2020,114,confirmed
Hubei,China,30.9756,112.2707,04/03/2020,115,confirmed
Hubei,China,30.9756,112.2707,05/03/2020,134,confirmed
Hubei,China,30.9756,112.2707,06/03/2020,126,confirmed
Hubei,China,30.9756,112.2707,07/03/2020,74,confirmed
Hubei,China,30.9756,112.2707,08/03/2020,41,confirmed
Hubei,China,30.9756,112.2707,09/03/2020,36,confirmed
Hubei,China,30.9756,112.2707,10/03/2020,17,confirmed
Hubei,China,30.9756,112.2707,11/03/2020,13,confirmed
Hubei,China,30.9756,112.2707,12/03/2020,8,confirmed
Hubei,China,30.9756,112.2707,13/03/2020,5,confirmed
Hubei,China,30.9756,112.2707,14/03/2020,4,confirmed
Hubei,China,30.9756,112.2707,15/03/2020,4,confirmed
Hubei,China,30.9756,112.2707,16/03/2020,4,confirmed
Hubei,China,30.9756,112.2707,17/03/2020,1,confirmed
Hubei,China,30.9756,112.2707,18/03/2020,1,confirmed
Hubei,China,30.9756,112.2707,19/03/2020,0,confirmed
Hubei,China,30.9756,112.2707,20/03/2020,0,confirmed
Hubei,China,30.9756,112.2707,21/03/2020,0,confirmed
Hubei,China,30.9756,112.2707,22/03/2020,0,confirmed
Hubei,China,30.9756,112.2707,23/03/2020,0,confirmed
Hubei,China,30.9756,112.2707,24/03/2020,1,confirmed
Hubei,China,30.9756,112.2707,25/03/2020,0,confirmed
Hubei,China,30.9756,112.2707,26/03/2020,0,confirmed
Hubei,China,30.9756,112.2707,27/03/2020,0,confirmed
Hunan,China,27.6104,111.7088,22/01/2020,4,confirmed
Hunan,China,27.6104,111.7088,23/01/2020,5,confirmed
Hunan,China,27.6104,111.7088,24/01/2020,15,confirmed
Hunan,China,27.6104,111.7088,25/01/2020,19,confirmed
Hunan,China,27.6104,111.7088,26/01/2020,26,confirmed
Hunan,China,27.6104,111.7088,27/01/2020,31,confirmed
Hunan,China,27.6104,111.7088,28/01/2020,43,confirmed
Hunan,China,27.6104,111.7088,29/01/2020,78,confirmed
Hunan,China,27.6104,111.7088,30/01/2020,56,confirmed
Hunan,China,27.6104,111.7088,31/01/2020,55,confirmed
Hunan,China,27.6104,111.7088,01/02/2020,57,confirmed
Hunan,China,27.6104,111.7088,02/02/2020,74,confirmed
Hunan,China,27.6104,111.7088,03/02/2020,58,confirmed
Hunan,China,27.6104,111.7088,04/02/2020,72,confirmed
Hunan,China,27.6104,111.7088,05/02/2020,68,confirmed
Hunan,China,27.6104,111.7088,06/02/2020,50,confirmed
Hunan,China,27.6104,111.7088,07/02/2020,61,confirmed
Hunan,China,27.6104,111.7088,08/02/2020,31,confirmed
Hunan,China,27.6104,111.7088,09/02/2020,35,confirmed
Hunan,China,27.6104,111.7088,10/02/2020,41,confirmed
Hunan,China,27.6104,111.7088,11/02/2020,33,confirmed
Hunan,China,27.6104,111.7088,12/02/2020,34,confirmed
Hunan,China,27.6104,111.7088,13/02/2020,22,confirmed
Hunan,China,27.6104,111.7088,14/02/2020,20,confirmed
Hunan,China,27.6104,111.7088,15/02/2020,13,confirmed
Hunan,China,27.6104,111.7088,16/02/2020,3,confirmed
Hunan,China,27.6104,111.7088,17/02/2020,2,confirmed
Hunan,China,27.6104,111.7088,18/02/2020,1,confirmed
Hunan,China,27.6104,111.7088,19/02/2020,1,confirmed
Hunan,China,27.6104,111.7088,20/02/2020,2,confirmed
Hunan,China,27.6104,111.7088,21/02/2020,1,confirmed
Hunan,China,27.6104,111.7088,22/02/2020,2,confirmed
Hunan,China,27.6104,111.7088,23/02/2020,3,confirmed
Hunan,China,27.6104,111.7088,24/02/2020,0,confirmed
Hunan,China,27.6104,111.7088,25/02/2020,0,confirmed
Hunan,China,27.6104,111.7088,26/02/2020,0,confirmed
Hunan,China,27.6104,111.7088,27/02/2020,1,confirmed
Hunan,China,27.6104,111.7088,28/02/2020,0,confirmed
Hunan,China,27.6104,111.7088,29/02/2020,1,confirmed
Hunan,China,27.6104,111.7088,01/03/2020,0,confirmed
Hunan,China,27.6104,111.7088,02/03/2020,0,confirmed
Hunan,China,27.6104,111.7088,03/03/2020,0,confirmed
Hunan,China,27.6104,111.7088,04/03/2020,0,confirmed
Hunan,China,27.6104,111.7088,05/03/2020,0,confirmed
Hunan,China,27.6104,111.7088,06/03/2020,0,confirmed
Hunan,China,27.6104,111.7088,07/03/2020,0,confirmed
Hunan,China,27.6104,111.7088,08/03/2020,0,confirmed
Hunan,China,27.6104,111.7088,09/03/2020,0,confirmed
Hunan,China,27.6104,111.7088,10/03/2020,0,confirmed
Hunan,China,27.6104,111.7088,11/03/2020,0,confirmed
Hunan,China,27.6104,111.7088,12/03/2020,0,confirmed
Hunan,China,27.6104,111.7088,13/03/2020,0,confirmed
Hunan,China,27.6104,111.7088,14/03/2020,0,confirmed
Hunan,China,27.6104,111.7088,15/03/2020,0,confirmed
Hunan,China,27.6104,111.7088,16/03/2020,0,confirmed
Hunan,China,27.6104,111.7088,17/03/2020,0,confirmed
Hunan,China,27.6104,111.7088,18/03/2020,0,confirmed
Hunan,China,27.6104,111.7088,19/03/2020,0,confirmed
Hunan,China,27.6104,111.7088,20/03/2020,0,confirmed
Hunan,China,27.6104,111.7088,21/03/2020,0,confirmed
Hunan,China,27.6104,111.7088,22/03/2020,0,confirmed
Hunan,China,27.6104,111.7088,23/03/2020,0,confirmed
Hunan,China,27.6104,111.7088,24/03/2020,0,confirmed
Hunan,China,27.6104,111.7088,25/03/2020,0,confirmed
Hunan,China,27.6104,111.7088,26/03/2020,0,confirmed
Hunan,China,27.6104,111.7088,27/03/2020,0,confirmed
Inner Mongolia,China,44.0935,113.9448,22/01/2020,0,confirmed
Inner Mongolia,China,44.0935,113.9448,23/01/2020,0,confirmed
Inner Mongolia,China,44.0935,113.9448,24/01/2020,1,confirmed
Inner Mongolia,China,44.0935,113.9448,25/01/2020,6,confirmed
Inner Mongolia,China,44.0935,113.9448,26/01/2020,0,confirmed
Inner Mongolia,China,44.0935,113.9448,27/01/2020,4,confirmed
Inner Mongolia,China,44.0935,113.9448,28/01/2020,4,confirmed
Inner Mongolia,China,44.0935,113.9448,29/01/2020,1,confirmed
Inner Mongolia,China,44.0935,113.9448,30/01/2020,3,confirmed
Inner Mongolia,China,44.0935,113.9448,31/01/2020,1,confirmed
Inner Mongolia,China,44.0935,113.9448,01/02/2020,3,confirmed
Inner Mongolia,China,44.0935,113.9448,02/02/2020,4,confirmed
Inner Mongolia,China,44.0935,113.9448,03/02/2020,7,confirmed
Inner Mongolia,China,44.0935,113.9448,04/02/2020,1,confirmed
Inner Mongolia,China,44.0935,113.9448,05/02/2020,7,confirmed
Inner Mongolia,China,44.0935,113.9448,06/02/2020,4,confirmed
Inner Mongolia,China,44.0935,113.9448,07/02/2020,4,confirmed
Inner Mongolia,China,44.0935,113.9448,08/02/2020,2,confirmed
Inner Mongolia,China,44.0935,113.9448,09/02/2020,2,confirmed
Inner Mongolia,China,44.0935,113.9448,10/02/2020,4,confirmed
Inner Mongolia,China,44.0935,113.9448,11/02/2020,0,confirmed
Inner Mongolia,China,44.0935,113.9448,12/02/2020,2,confirmed
Inner Mongolia,China,44.0935,113.9448,13/02/2020,1,confirmed
Inner Mongolia,China,44.0935,113.9448,14/02/2020,4,confirmed
Inner Mongolia,China,44.0935,113.9448,15/02/2020,3,confirmed
Inner Mongolia,China,44.0935,113.9448,16/02/2020,2,confirmed
Inner Mongolia,China,44.0935,113.9448,17/02/2020,2,confirmed
Inner Mongolia,China,44.0935,113.9448,18/02/2020,1,confirmed
Inner Mongolia,China,44.0935,113.9448,19/02/2020,2,confirmed
Inner Mongolia,China,44.0935,113.9448,20/02/2020,0,confirmed
Inner Mongolia,China,44.0935,113.9448,21/02/2020,0,confirmed
Inner Mongolia,China,44.0935,113.9448,22/02/2020,0,confirmed
Inner Mongolia,China,44.0935,113.9448,23/02/2020,0,confirmed
Inner Mongolia,China,44.0935,113.9448,24/02/2020,0,confirmed
Inner Mongolia,China,44.0935,113.9448,25/02/2020,0,confirmed
Inner Mongolia,China,44.0935,113.9448,26/02/2020,0,confirmed
Inner Mongolia,China,44.0935,113.9448,27/02/2020,0,confirmed
Inner Mongolia,China,44.0935,113.9448,28/02/2020,0,confirmed
Inner Mongolia,China,44.0935,113.9448,29/02/2020,0,confirmed
Inner Mongolia,China,44.0935,113.9448,01/03/2020,0,confirmed
Inner Mongolia,China,44.0935,113.9448,02/03/2020,0,confirmed
Inner Mongolia,China,44.0935,113.9448,03/03/2020,0,confirmed
Inner Mongolia,China,44.0935,113.9448,04/03/2020,0,confirmed
Inner Mongolia,China,44.0935,113.9448,05/03/2020,0,confirmed
Inner Mongolia,China,44.0935,113.9448,06/03/2020,0,confirmed
Inner Mongolia,China,44.0935,113.9448,07/03/2020,0,confirmed
Inner Mongolia,China,44.0935,113.9448,08/03/2020,0,confirmed
Inner Mongolia,China,44.0935,113.9448,09/03/2020,0,confirmed
Inner Mongolia,China,44.0935,113.9448,10/03/2020,0,confirmed
Inner Mongolia,China,44.0935,113.9448,11/03/2020,0,confirmed
Inner Mongolia,China,44.0935,113.9448,12/03/2020,0,confirmed
Inner Mongolia,China,44.0935,113.9448,13/03/2020,0,confirmed
Inner Mongolia,China,44.0935,113.9448,14/03/2020,0,confirmed
Inner Mongolia,China,44.0935,113.9448,15/03/2020,0,confirmed
Inner Mongolia,China,44.0935,113.9448,16/03/2020,0,confirmed
Inner Mongolia,China,44.0935,113.9448,17/03/2020,0,confirmed
Inner Mongolia,China,44.0935,113.9448,18/03/2020,0,confirmed
Inner Mongolia,China,44.0935,113.9448,19/03/2020,0,confirmed
Inner Mongolia,China,44.0935,113.9448,20/03/2020,0,confirmed
Inner Mongolia,China,44.0935,113.9448,21/03/2020,0,confirmed
Inner Mongolia,China,44.0935,113.9448,22/03/2020,0,confirmed
Inner Mongolia,China,44.0935,113.9448,23/03/2020,0,confirmed
Inner Mongolia,China,44.0935,113.9448,24/03/2020,0,confirmed
Inner Mongolia,China,44.0935,113.9448,25/03/2020,2,confirmed
Inner Mongolia,China,44.0935,113.9448,26/03/2020,12,confirmed
Inner Mongolia,China,44.0935,113.9448,27/03/2020,3,confirmed
Isle of Man,United Kingdom,54.2361,-4.5481,22/01/2020,0,confirmed
Isle of Man,United Kingdom,54.2361,-4.5481,23/01/2020,0,confirmed
Isle of Man,United Kingdom,54.2361,-4.5481,24/01/2020,0,confirmed
Isle of Man,United Kingdom,54.2361,-4.5481,25/01/2020,0,confirmed
Isle of Man,United Kingdom,54.2361,-4.5481,26/01/2020,0,confirmed
Isle of Man,United Kingdom,54.2361,-4.5481,27/01/2020,0,confirmed
Isle of Man,United Kingdom,54.2361,-4.5481,28/01/2020,0,confirmed
Isle of Man,United Kingdom,54.2361,-4.5481,29/01/2020,0,confirmed
Isle of Man,United Kingdom,54.2361,-4.5481,30/01/2020,0,confirmed
Isle of Man,United Kingdom,54.2361,-4.5481,31/01/2020,0,confirmed
Isle of Man,United Kingdom,54.2361,-4.5481,01/02/2020,0,confirmed
Isle of Man,United Kingdom,54.2361,-4.5481,02/02/2020,0,confirmed
Isle of Man,United Kingdom,54.2361,-4.5481,03/02/2020,0,confirmed
Isle of Man,United Kingdom,54.2361,-4.5481,04/02/2020,0,confirmed
Isle of Man,United Kingdom,54.2361,-4.5481,05/02/2020,0,confirmed
Isle of Man,United Kingdom,54.2361,-4.5481,06/02/2020,0,confirmed
Isle of Man,United Kingdom,54.2361,-4.5481,07/02/2020,0,confirmed
Isle of Man,United Kingdom,54.2361,-4.5481,08/02/2020,0,confirmed
Isle of Man,United Kingdom,54.2361,-4.5481,09/02/2020,0,confirmed
Isle of Man,United Kingdom,54.2361,-4.5481,10/02/2020,0,confirmed
Isle of Man,United Kingdom,54.2361,-4.5481,11/02/2020,0,confirmed
Isle of Man,United Kingdom,54.2361,-4.5481,12/02/2020,0,confirmed
Isle of Man,United Kingdom,54.2361,-4.5481,13/02/2020,0,confirmed
Isle of Man,United Kingdom,54.2361,-4.5481,14/02/2020,0,confirmed
Isle of Man,United Kingdom,54.2361,-4.5481,15/02/2020,0,confirmed
Isle of Man,United Kingdom,54.2361,-4.5481,16/02/2020,0,confirmed
Isle of Man,United Kingdom,54.2361,-4.5481,17/02/2020,0,confirmed
Isle of Man,United Kingdom,54.2361,-4.5481,18/02/2020,0,confirmed
Isle of Man,United Kingdom,54.2361,-4.5481,19/02/2020,0,confirmed
Isle of Man,United Kingdom,54.2361,-4.5481,20/02/2020,0,confirmed
Isle of Man,United Kingdom,54.2361,-4.5481,21/02/2020,0,confirmed
Isle of Man,United Kingdom,54.2361,-4.5481,22/02/2020,0,confirmed
Isle of Man,United Kingdom,54.2361,-4.5481,23/02/2020,0,confirmed
Isle of Man,United Kingdom,54.2361,-4.5481,24/02/2020,0,confirmed
Isle of Man,United Kingdom,54.2361,-4.5481,25/02/2020,0,confirmed
Isle of Man,United Kingdom,54.2361,-4.5481,26/02/2020,0,confirmed
Isle of Man,United Kingdom,54.2361,-4.5481,27/02/2020,0,confirmed
Isle of Man,United Kingdom,54.2361,-4.5481,28/02/2020,0,confirmed
Isle of Man,United Kingdom,54.2361,-4.5481,29/02/2020,0,confirmed
Isle of Man,United Kingdom,54.2361,-4.5481,01/03/2020,0,confirmed
Isle of Man,United Kingdom,54.2361,-4.5481,02/03/2020,0,confirmed
Isle of Man,United Kingdom,54.2361,-4.5481,03/03/2020,0,confirmed
Isle of Man,United Kingdom,54.2361,-4.5481,04/03/2020,0,confirmed
Isle of Man,United Kingdom,54.2361,-4.5481,05/03/2020,0,confirmed
Isle of Man,United Kingdom,54.2361,-4.5481,06/03/2020,0,confirmed
Isle of Man,United Kingdom,54.2361,-4.5481,07/03/2020,0,confirmed
Isle of Man,United Kingdom,54.2361,-4.5481,08/03/2020,0,confirmed
Isle of Man,United Kingdom,54.2361,-4.5481,09/03/2020,0,confirmed
Isle of Man,United Kingdom,54.2361,-4.5481,10/03/2020,0,confirmed
Isle of Man,United Kingdom,54.2361,-4.5481,11/03/2020,0,confirmed
Isle of Man,United Kingdom,54.2361,-4.5481,12/03/2020,0,confirmed
Isle of Man,United Kingdom,54.2361,-4.5481,13/03/2020,0,confirmed
Isle of Man,United Kingdom,54.2361,-4.5481,14/03/2020,0,confirmed
Isle of Man,United Kingdom,54.2361,-4.5481,15/03/2020,0,confirmed
Isle of Man,United Kingdom,54.2361,-4.5481,16/03/2020,0,confirmed
Isle of Man,United Kingdom,54.2361,-4.5481,17/03/2020,0,confirmed
Isle of Man,United Kingdom,54.2361,-4.5481,18/03/2020,0,confirmed
Isle of Man,United Kingdom,54.2361,-4.5481,19/03/2020,0,confirmed
Isle of Man,United Kingdom,54.2361,-4.5481,20/03/2020,1,confirmed
Isle of Man,United Kingdom,54.2361,-4.5481,21/03/2020,0,confirmed
Isle of Man,United Kingdom,54.2361,-4.5481,22/03/2020,4,confirmed
Isle of Man,United Kingdom,54.2361,-4.5481,23/03/2020,8,confirmed
Isle of Man,United Kingdom,54.2361,-4.5481,24/03/2020,10,confirmed
Isle of Man,United Kingdom,54.2361,-4.5481,25/03/2020,0,confirmed
Isle of Man,United Kingdom,54.2361,-4.5481,26/03/2020,2,confirmed
Isle of Man,United Kingdom,54.2361,-4.5481,27/03/2020,4,confirmed
Jiangsu,China,32.9711,119.455,22/01/2020,1,confirmed
Jiangsu,China,32.9711,119.455,23/01/2020,4,confirmed
Jiangsu,China,32.9711,119.455,24/01/2020,4,confirmed
Jiangsu,China,32.9711,119.455,25/01/2020,9,confirmed
Jiangsu,China,32.9711,119.455,26/01/2020,15,confirmed
Jiangsu,China,32.9711,119.455,27/01/2020,14,confirmed
Jiangsu,China,32.9711,119.455,28/01/2020,23,confirmed
Jiangsu,China,32.9711,119.455,29/01/2020,29,confirmed
Jiangsu,China,32.9711,119.455,30/01/2020,30,confirmed
Jiangsu,China,32.9711,119.455,31/01/2020,39,confirmed
Jiangsu,China,32.9711,119.455,01/02/2020,34,confirmed
Jiangsu,China,32.9711,119.455,02/02/2020,34,confirmed
Jiangsu,China,32.9711,119.455,03/02/2020,35,confirmed
Jiangsu,China,32.9711,119.455,04/02/2020,37,confirmed
Jiangsu,China,32.9711,119.455,05/02/2020,33,confirmed
Jiangsu,China,32.9711,119.455,06/02/2020,32,confirmed
Jiangsu,China,32.9711,119.455,07/02/2020,35,confirmed
Jiangsu,China,32.9711,119.455,08/02/2020,31,confirmed
Jiangsu,China,32.9711,119.455,09/02/2020,29,confirmed
Jiangsu,China,32.9711,119.455,10/02/2020,24,confirmed
Jiangsu,China,32.9711,119.455,11/02/2020,23,confirmed
Jiangsu,China,32.9711,119.455,12/02/2020,28,confirmed
Jiangsu,China,32.9711,119.455,13/02/2020,27,confirmed
Jiangsu,China,32.9711,119.455,14/02/2020,23,confirmed
Jiangsu,China,32.9711,119.455,15/02/2020,11,confirmed
Jiangsu,China,32.9711,119.455,16/02/2020,13,confirmed
Jiangsu,China,32.9711,119.455,17/02/2020,9,confirmed
Jiangsu,China,32.9711,119.455,18/02/2020,3,confirmed
Jiangsu,China,32.9711,119.455,19/02/2020,2,confirmed
Jiangsu,China,32.9711,119.455,20/02/2020,0,confirmed
Jiangsu,China,32.9711,119.455,21/02/2020,0,confirmed
Jiangsu,China,32.9711,119.455,22/02/2020,0,confirmed
Jiangsu,China,32.9711,119.455,23/02/2020,0,confirmed
Jiangsu,China,32.9711,119.455,24/02/2020,0,confirmed
Jiangsu,China,32.9711,119.455,25/02/2020,0,confirmed
Jiangsu,China,32.9711,119.455,26/02/2020,0,confirmed
Jiangsu,China,32.9711,119.455,27/02/2020,0,confirmed
Jiangsu,China,32.9711,119.455,28/02/2020,0,confirmed
Jiangsu,China,32.9711,119.455,29/02/2020,0,confirmed
Jiangsu,China,32.9711,119.455,01/03/2020,0,confirmed
Jiangsu,China,32.9711,119.455,02/03/2020,0,confirmed
Jiangsu,China,32.9711,119.455,03/03/2020,0,confirmed
Jiangsu,China,32.9711,119.455,04/03/2020,0,confirmed
Jiangsu,China,32.9711,119.455,05/03/2020,0,confirmed
Jiangsu,China,32.9711,119.455,06/03/2020,0,confirmed
Jiangsu,China,32.9711,119.455,07/03/2020,0,confirmed
Jiangsu,China,32.9711,119.455,08/03/2020,0,confirmed
Jiangsu,China,32.9711,119.455,09/03/2020,0,confirmed
Jiangsu,China,32.9711,119.455,10/03/2020,0,confirmed
Jiangsu,China,32.9711,119.455,11/03/2020,0,confirmed
Jiangsu,China,32.9711,119.455,12/03/2020,0,confirmed
Jiangsu,China,32.9711,119.455,13/03/2020,0,confirmed
Jiangsu,China,32.9711,119.455,14/03/2020,0,confirmed
Jiangsu,China,32.9711,119.455,15/03/2020,0,confirmed
Jiangsu,China,32.9711,119.455,16/03/2020,0,confirmed
Jiangsu,China,32.9711,119.455,17/03/2020,0,confirmed
Jiangsu,China,32.9711,119.455,18/03/2020,0,confirmed
Jiangsu,China,32.9711,119.455,19/03/2020,0,confirmed
Jiangsu,China,32.9711,119.455,20/03/2020,0,confirmed
Jiangsu,China,32.9711,119.455,21/03/2020,0,confirmed
Jiangsu,China,32.9711,119.455,22/03/2020,2,confirmed
Jiangsu,China,32.9711,119.455,23/03/2020,0,confirmed
Jiangsu,China,32.9711,119.455,24/03/2020,3,confirmed
Jiangsu,China,32.9711,119.455,25/03/2020,2,confirmed
Jiangsu,China,32.9711,119.455,26/03/2020,2,confirmed
Jiangsu,China,32.9711,119.455,27/03/2020,1,confirmed
Jiangxi,China,27.614,115.7221,22/01/2020,2,confirmed
Jiangxi,China,27.614,115.7221,23/01/2020,5,confirmed
Jiangxi,China,27.614,115.7221,24/01/2020,11,confirmed
Jiangxi,China,27.614,115.7221,25/01/2020,0,confirmed
Jiangxi,China,27.614,115.7221,26/01/2020,18,confirmed
Jiangxi,China,27.614,115.7221,27/01/2020,36,confirmed
Jiangxi,China,27.614,115.7221,28/01/2020,37,confirmed
Jiangxi,China,27.614,115.7221,29/01/2020,0,confirmed
Jiangxi,China,27.614,115.7221,30/01/2020,53,confirmed
Jiangxi,China,27.614,115.7221,31/01/2020,78,confirmed
Jiangxi,China,27.614,115.7221,01/02/2020,46,confirmed
Jiangxi,China,27.614,115.7221,02/02/2020,47,confirmed
Jiangxi,China,27.614,115.7221,03/02/2020,58,confirmed
Jiangxi,China,27.614,115.7221,04/02/2020,85,confirmed
Jiangxi,China,27.614,115.7221,05/02/2020,72,confirmed
Jiangxi,China,27.614,115.7221,06/02/2020,52,confirmed
Jiangxi,China,27.614,115.7221,07/02/2020,61,confirmed
Jiangxi,China,27.614,115.7221,08/02/2020,37,confirmed
Jiangxi,China,27.614,115.7221,09/02/2020,42,confirmed
Jiangxi,China,27.614,115.7221,10/02/2020,31,confirmed
Jiangxi,China,27.614,115.7221,11/02/2020,33,confirmed
Jiangxi,China,27.614,115.7221,12/02/2020,40,confirmed
Jiangxi,China,27.614,115.7221,13/02/2020,28,confirmed
Jiangxi,China,27.614,115.7221,14/02/2020,28,confirmed
Jiangxi,China,27.614,115.7221,15/02/2020,13,confirmed
Jiangxi,China,27.614,115.7221,16/02/2020,12,confirmed
Jiangxi,China,27.614,115.7221,17/02/2020,5,confirmed
Jiangxi,China,27.614,115.7221,18/02/2020,3,confirmed
Jiangxi,China,27.614,115.7221,19/02/2020,1,confirmed
Jiangxi,China,27.614,115.7221,20/02/2020,0,confirmed
Jiangxi,China,27.614,115.7221,21/02/2020,0,confirmed
Jiangxi,China,27.614,115.7221,22/02/2020,0,confirmed
Jiangxi,China,27.614,115.7221,23/02/2020,0,confirmed
Jiangxi,China,27.614,115.7221,24/02/2020,0,confirmed
Jiangxi,China,27.614,115.7221,25/02/2020,0,confirmed
Jiangxi,China,27.614,115.7221,26/02/2020,0,confirmed
Jiangxi,China,27.614,115.7221,27/02/2020,0,confirmed
Jiangxi,China,27.614,115.7221,28/02/2020,1,confirmed
Jiangxi,China,27.614,115.7221,29/02/2020,0,confirmed
Jiangxi,China,27.614,115.7221,01/03/2020,0,confirmed
Jiangxi,China,27.614,115.7221,02/03/2020,0,confirmed
Jiangxi,China,27.614,115.7221,03/03/2020,0,confirmed
Jiangxi,China,27.614,115.7221,04/03/2020,0,confirmed
Jiangxi,China,27.614,115.7221,05/03/2020,0,confirmed
Jiangxi,China,27.614,115.7221,06/03/2020,0,confirmed
Jiangxi,China,27.614,115.7221,07/03/2020,0,confirmed
Jiangxi,China,27.614,115.7221,08/03/2020,0,confirmed
Jiangxi,China,27.614,115.7221,09/03/2020,0,confirmed
Jiangxi,China,27.614,115.7221,10/03/2020,0,confirmed
Jiangxi,China,27.614,115.7221,11/03/2020,0,confirmed
Jiangxi,China,27.614,115.7221,12/03/2020,0,confirmed
Jiangxi,China,27.614,115.7221,13/03/2020,0,confirmed
Jiangxi,China,27.614,115.7221,14/03/2020,0,confirmed
Jiangxi,China,27.614,115.7221,15/03/2020,0,confirmed
Jiangxi,China,27.614,115.7221,16/03/2020,0,confirmed
Jiangxi,China,27.614,115.7221,17/03/2020,0,confirmed
Jiangxi,China,27.614,115.7221,18/03/2020,0,confirmed
Jiangxi,China,27.614,115.7221,19/03/2020,0,confirmed
Jiangxi,China,27.614,115.7221,20/03/2020,0,confirmed
Jiangxi,China,27.614,115.7221,21/03/2020,0,confirmed
Jiangxi,China,27.614,115.7221,22/03/2020,1,confirmed
Jiangxi,China,27.614,115.7221,23/03/2020,0,confirmed
Jiangxi,China,27.614,115.7221,24/03/2020,0,confirmed
Jiangxi,China,27.614,115.7221,25/03/2020,0,confirmed
Jiangxi,China,27.614,115.7221,26/03/2020,0,confirmed
Jiangxi,China,27.614,115.7221,27/03/2020,0,confirmed
Jilin,China,43.6661,126.1923,22/01/2020,0,confirmed
Jilin,China,43.6661,126.1923,23/01/2020,1,confirmed
Jilin,China,43.6661,126.1923,24/01/2020,2,confirmed
Jilin,China,43.6661,126.1923,25/01/2020,1,confirmed
Jilin,China,43.6661,126.1923,26/01/2020,0,confirmed
Jilin,China,43.6661,126.1923,27/01/2020,2,confirmed
Jilin,China,43.6661,126.1923,28/01/2020,2,confirmed
Jilin,China,43.6661,126.1923,29/01/2020,1,confirmed
Jilin,China,43.6661,126.1923,30/01/2020,5,confirmed
Jilin,China,43.6661,126.1923,31/01/2020,0,confirmed
Jilin,China,43.6661,126.1923,01/02/2020,3,confirmed
Jilin,China,43.6661,126.1923,02/02/2020,6,confirmed
Jilin,China,43.6661,126.1923,03/02/2020,8,confirmed
Jilin,China,43.6661,126.1923,04/02/2020,11,confirmed
Jilin,China,43.6661,126.1923,05/02/2020,12,confirmed
Jilin,China,43.6661,126.1923,06/02/2020,5,confirmed
Jilin,China,43.6661,126.1923,07/02/2020,6,confirmed
Jilin,China,43.6661,126.1923,08/02/2020,4,confirmed
Jilin,China,43.6661,126.1923,09/02/2020,9,confirmed
Jilin,China,43.6661,126.1923,10/02/2020,2,confirmed
Jilin,China,43.6661,126.1923,11/02/2020,1,confirmed
Jilin,China,43.6661,126.1923,12/02/2020,2,confirmed
Jilin,China,43.6661,126.1923,13/02/2020,1,confirmed
Jilin,China,43.6661,126.1923,14/02/2020,2,confirmed
Jilin,China,43.6661,126.1923,15/02/2020,2,confirmed
Jilin,China,43.6661,126.1923,16/02/2020,1,confirmed
Jilin,China,43.6661,126.1923,17/02/2020,0,confirmed
Jilin,China,43.6661,126.1923,18/02/2020,0,confirmed
Jilin,China,43.6661,126.1923,19/02/2020,1,confirmed
Jilin,China,43.6661,126.1923,20/02/2020,1,confirmed
Jilin,China,43.6661,126.1923,21/02/2020,0,confirmed
Jilin,China,43.6661,126.1923,22/02/2020,0,confirmed
Jilin,China,43.6661,126.1923,23/02/2020,0,confirmed
Jilin,China,43.6661,126.1923,24/02/2020,2,confirmed
Jilin,China,43.6661,126.1923,25/02/2020,0,confirmed
Jilin,China,43.6661,126.1923,26/02/2020,0,confirmed
Jilin,China,43.6661,126.1923,27/02/2020,0,confirmed
Jilin,China,43.6661,126.1923,28/02/2020,0,confirmed
Jilin,China,43.6661,126.1923,29/02/2020,0,confirmed
Jilin,China,43.6661,126.1923,01/03/2020,0,confirmed
Jilin,China,43.6661,126.1923,02/03/2020,0,confirmed
Jilin,China,43.6661,126.1923,03/03/2020,0,confirmed
Jilin,China,43.6661,126.1923,04/03/2020,0,confirmed
Jilin,China,43.6661,126.1923,05/03/2020,0,confirmed
Jilin,China,43.6661,126.1923,06/03/2020,0,confirmed
Jilin,China,43.6661,126.1923,07/03/2020,0,confirmed
Jilin,China,43.6661,126.1923,08/03/2020,0,confirmed
Jilin,China,43.6661,126.1923,09/03/2020,0,confirmed
Jilin,China,43.6661,126.1923,10/03/2020,0,confirmed
Jilin,China,43.6661,126.1923,11/03/2020,0,confirmed
Jilin,China,43.6661,126.1923,12/03/2020,0,confirmed
Jilin,China,43.6661,126.1923,13/03/2020,0,confirmed
Jilin,China,43.6661,126.1923,14/03/2020,0,confirmed
